"","cnt","yr","workingday","atemp","hum","windspeed","season2","season3","season4","weathersit2","weathersit3","weekday456","yr_atemp"
"616",59.2452529743945,1,0,0.419813,0.708333,0.141162,0,0,1,1,0,0,0.419813
"617",74.0135122798533,1,0,0.387608,0.709583,0.189679,0,0,1,1,0,0,0.387608
"618",79.9499843652267,1,1,0.438112,0.761667,0.1903,0,0,1,1,0,0,0.438112
"619",87.6983466206747,1,1,0.503142,0.630833,0.187821,0,0,1,0,0,0,0.503142
"620",87.0057469366248,1,1,0.431167,0.463333,0.181596,0,0,1,0,0,1,0.431167
"621",85.3346354067327,1,1,0.433071,0.539167,0.235092,0,0,1,0,0,1,0.433071
"622",84.3148859929254,1,0,0.391396,0.494583,0.146142,0,0,1,0,0,1,0.391396
"623",81.4800589101407,1,0,0.508204,0.640417,0.278612,0,0,1,0,0,0,0.508204
"624",76.6485485837795,1,1,0.53915,0.7075,0.296037,0,0,1,1,0,0,0.53915
"625",86.7986175005109,1,1,0.460846,0.558333,0.182221,0,0,1,0,0,0,0.460846
"626",86.3770802933278,1,1,0.450108,0.692917,0.101371,0,0,1,0,0,0,0.450108
"627",86.6544863235597,1,1,0.512625,0.728333,0.236937,0,0,1,1,0,1,0.512625
"628",73.6478105580879,1,1,0.537896,0.815,0.134954,0,0,1,1,0,1,0.537896
"629",89.9444272870754,1,0,0.472842,0.572917,0.117537,0,0,1,0,0,1,0.472842
"630",82.6075057122535,1,0,0.456429,0.51,0.166054,0,0,1,0,0,0,0.456429
"631",84.0119039184329,1,1,0.482942,0.568333,0.0814833,0,0,1,0,0,0,0.482942
"632",86.4060183089118,1,1,0.530304,0.641667,0.0945458,0,0,1,0,0,0,0.530304
"633",87.7097486029917,1,1,0.558721,0.63625,0.0727792,0,0,1,0,0,0,0.558721
"634",85.7846140050767,1,1,0.529688,0.800417,0.124375,0,0,1,1,0,1,0.529688
"635",86.278618440492,1,1,0.52275,0.807083,0.132467,0,0,1,1,0,1,0.52275
"636",88.6115116675029,1,0,0.515133,0.72,0.235692,0,0,1,1,0,1,0.515133
"637",66.7757440991862,1,0,0.467771,0.694583,0.398008,0,0,1,1,0,0,0.467771
"638",74.6056298143779,1,1,0.3611,0.666667,0.166667,0,0,1,1,0,0,0.3611
"639",77.3692445355388,1,1,0.369942,0.581667,0.157346,0,0,1,1,0,1,0.369942
"640",76.4656785754236,1,1,0.356042,0.522083,0.266175,0,0,1,0,0,1,0.356042
"641",71.6798437498297,1,0,0.323846,0.49125,0.270529,0,0,1,1,0,1,0.323846
"642",71.4632772828115,1,0,0.329538,0.532917,0.179108,0,0,1,0,0,0,0.329538
"643",72.5189630372636,1,1,0.308075,0.494167,0.236325,0,0,1,0,0,0,0.308075
"644",75.4055700860354,1,1,0.281567,0.567083,0.173513,0,0,1,0,0,0,0.281567
"645",70.9577338984272,1,1,0.274621,0.5475,0.304108,0,0,1,1,0,0,0.274621
"646",72.9040465269247,1,1,0.341891,0.333478,0.347835,0,0,1,0,0,1,0.341891
"647",77.4080099214545,1,1,0.355413,0.540833,0.214558,0,0,1,0,0,1,0.355413
"648",80.8455317256309,1,0,0.393937,0.645417,0.0578458,0,0,1,0,0,1,0.393937
"649",82.7768083462995,1,0,0.421713,0.659167,0.1275,0,0,1,0,0,0,0.421713
"650",79.1770168672703,1,0,0.475383,0.741667,0.173517,0,0,1,0,0,0,0.475383
"651",63.9843730921856,1,1,0.323225,0.662917,0.342046,0,0,1,1,0,0,0.323225
"652",74.128267212987,1,1,0.281563,0.552083,0.199625,0,0,1,0,0,0,0.281563
"653",73.7902432574931,1,1,0.324492,0.620417,0.152987,0,0,1,1,0,1,0.324492
"654",75.4850978670625,1,1,0.347204,0.524583,0.171025,0,0,1,0,0,1,0.347204
"655",75.0266619276108,1,0,0.326383,0.545417,0.179729,0,0,1,0,0,1,0.326383
"656",68.330081223426,1,0,0.337746,0.692917,0.227612,0,0,1,0,0,0,0.337746
"657",74.1552425658496,1,1,0.375621,0.623333,0.235067,0,0,1,1,0,0,0.375621
"658",75.0599760191808,1,1,0.380667,0.685,0.082725,0,0,1,1,0,0,0.380667
"659",71.7356257378438,1,1,0.364892,0.61375,0.103246,0,0,1,0,0,0,0.364892
"660",71.3232080041272,1,1,0.339004,0.535417,0.04665,0,0,1,0,0,0,0.339004
"661",62.9205848669575,1,1,0.281558,0.786667,0.237562,0,0,1,1,0,0,0.281558
"662",72.525857457875,1,1,0.289762,0.50625,0.210821,0,0,1,0,0,0,0.289762
"663",72.9588925354545,1,1,0.298422,0.555652,0.115522,0,0,1,0,0,1,0.298422
"664",75.2861208988748,1,1,0.323867,0.649583,0.0584708,0,0,1,0,0,1,0.323867
"665",72.0485947121802,1,0,0.316904,0.806667,0.0597042,0,0,1,1,0,1,0.316904
"666",68.1835757349231,1,0,0.359208,0.823333,0.124379,0,0,1,1,0,0,0.359208
"667",78.9556837726075,1,1,0.455796,0.7675,0.0827208,0,0,1,0,0,0,0.455796
"668",81.2773031048644,1,1,0.469054,0.73375,0.174129,0,0,1,0,0,0,0.469054
"669",75.690157880665,1,1,0.428012,0.485,0.324021,0,0,1,0,0,0,0.428012
"670",73.3143914930759,1,1,0.258204,0.50875,0.174754,0,0,1,0,0,1,0.258204
"671",70.7672240518165,1,1,0.321958,0.764167,0.1306,0,0,1,1,0,1,0.321958
"672",74.7127833774114,1,0,0.389508,0.91125,0.101379,0,0,1,1,0,1,0.389508
"673",56.8154908453672,1,0,0.390146,0.905417,0.157975,0,0,1,1,0,0,0.390146
"674",71.9027120489902,1,1,0.435575,0.925,0.190308,0,0,1,1,0,0,0.435575
"675",74.1687265631546,1,1,0.338363,0.596667,0.296037,0,0,1,1,0,0,0.338363
"676",72.9314746868593,1,1,0.297338,0.538333,0.162937,0,0,1,1,0,0,0.297338
"677",74.3774159271482,1,1,0.294188,0.485833,0.174129,0,0,1,0,0,1,0.294188
"678",74.90660852021,1,1,0.294192,0.642917,0.131229,0,0,1,0,0,1,0.294192
"679",71.0422409556455,1,0,0.338383,0.650417,0.10635,0,0,1,0,0,1,0.338383
"680",61.5304802516606,1,0,0.369938,0.83875,0.100742,0,0,1,1,0,0,0.369938
"681",67.7126280689208,1,1,0.4015,0.907083,0.0982583,0,0,1,1,0,0,0.4015
"682",74.5452882481515,1,1,0.409708,0.66625,0.221404,0,0,1,0,0,0,0.409708
"683",72.5741000633146,1,1,0.342162,0.625417,0.184092,0,0,1,0,0,0,0.342162
"684",64.249513616836,1,1,0.335217,0.667917,0.132463,0,0,1,1,0,1,0.335217
"685",60.1913615064488,1,1,0.301767,0.556667,0.374383,0,0,0,1,0,1,0.301767
"686",41.821047332653,1,0,0.236113,0.44125,0.407346,0,0,0,0,0,1,0.236113
"687",42.2729227756965,1,0,0.259471,0.515417,0.133083,0,0,0,0,0,0,0.259471
"688",45.9782557302906,1,1,0.226642,0.652917,0.350133,0,0,0,1,0,1,0.226642
"689",55.6327241828045,1,1,0.255046,0.59,0.155471,0,0,0,1,0,1,0.255046
"690",36.6196668472011,1,0,0.2424,0.752917,0.124383,0,0,0,1,0,1,0.2424
"691",42.3792402008342,1,0,0.2317,0.483333,0.350754,0,0,0,0,0,0,0.2317
"692",52.2398315464359,1,1,0.223487,0.5775,0.154846,0,0,0,1,0,0,0.223487
